temp_C,time_min,mass_loss
384.457,35.27333,-12.40818
384.47299,35.275,-12.40848
384.48901,35.27667,-12.40928
384.505,35.27833,-12.40927
384.52301,35.28,-12.40927
384.54001,35.28167,-12.40987
384.556,35.28333,-12.40987
384.57199,35.285,-12.41046
384.58899,35.28667,-12.41046
384.60501,35.28833,-12.41096
384.62201,35.29,-12.41096
384.63901,35.29167,-12.41145
384.655,35.29333,-12.41145
384.673,35.295,-12.41195
384.69,35.29667,-12.41265
384.70499,35.29833,-12.41264
384.72299,35.3,-12.41264
384.73901,35.30167,-12.41324
384.754,35.30333,-12.41324
384.76999,35.305,-12.41384
384.78699,35.30667,-12.41384
384.80301,35.30833,-12.41433
384.82001,35.31,-12.41433
384.83701,35.31167,-12.41483
384.853,35.31333,-12.41483
384.871,35.315,-12.41532
384.888,35.31667,-12.41612
384.90601,35.31833,-12.41612
384.92099,35.32,-12.41671
384.93799,35.32167,-12.41671
384.95499,35.32333,-12.41731
384.97101,35.325,-12.41731
384.98801,35.32667,-12.41781
385.00299,35.32833,-12.4178
385.022,35.33,-12.4183
385.039,35.33167,-12.4183
385.056,35.33333,-12.4188
385.07199,35.335,-12.41879
385.08801,35.33667,-12.41959
385.10599,35.33833,-12.41959
385.121,35.34,-12.42019
385.13901,35.34167,-12.42018
385.15399,35.34333,-12.42078
385.17001,35.345,-12.42078
385.18701,35.34667,-12.42128
385.20499,35.34833,-12.42128
385.22101,35.35,-12.42177
385.23599,35.35167,-12.42177
385.25299,35.35333,-12.42227
385.26901,35.355,-12.42227
385.28601,35.35667,-12.42306
385.302,35.35833,-12.42306
385.32001,35.36,-12.42366
385.336,35.36167,-12.42366
385.35199,35.36333,-12.42425
385.36899,35.365,-12.42425
385.38699,35.36667,-12.42475
385.40399,35.36833,-12.42475
385.42099,35.37,-12.42534
385.436,35.37167,-12.42534
385.453,35.37333,-12.42584
385.47101,35.375,-12.42584
385.48901,35.37667,-12.42653
385.50601,35.37833,-12.42653
385.52301,35.38,-12.42723
385.54001,35.38167,-12.42723
385.55399,35.38333,-12.42772
385.57101,35.385,-12.42772
385.58899,35.38667,-12.42832
385.60599,35.38833,-12.42832
385.62299,35.39,-12.42881
385.638,35.39167,-12.42881
385.65399,35.39333,-12.42931
385.672,35.395,-12.42931
385.69101,35.39667,-12.43
385.70801,35.39833,-12.43
385.72501,35.4,-12.4307
385.741,35.40167,-12.4307
385.75601,35.40333,-12.43119
385.77301,35.405,-12.43119
385.78799,35.40667,-12.43179
385.806,35.40833,-12.43179
385.823,35.41,-12.43228
385.84,35.41167,-12.43228
385.858,35.41333,-12.43278
385.87299,35.415,-12.43278
385.888,35.41667,-12.43348
385.90601,35.41833,-12.43347
385.923,35.42,-12.43407
385.94,35.42167,-12.43407
385.957,35.42333,-12.43467
385.97299,35.425,-12.43466
385.98801,35.42667,-12.43516
386.00601,35.42833,-12.43516
386.022,35.43,-12.43566
386.03799,35.43167,-12.43566
386.05399,35.43333,-12.43615
386.07101,35.435,-12.43615
386.09,35.43667,-12.43675
386.10699,35.43833,-12.43674
386.12299,35.44,-12.43744
386.13901,35.44167,-12.43744
386.15701,35.44333,-12.43804
386.172,35.445,-12.43804
386.189,35.44667,-12.43853
386.20599,35.44833,-12.43853
386.22198,35.45,-12.43903
386.23901,35.45167,-12.43903
386.25699,35.45333,-12.43952
386.27301,35.455,-12.43952
386.29099,35.45667,-12.44022
386.30801,35.45833,-12.44022
386.32401,35.46,-12.44091
386.34,35.46167,-12.44091
386.35599,35.46333,-12.44151
386.37201,35.465,-12.44151
386.388,35.46667,-12.44201
386.40399,35.46833,-12.442
386.42099,35.47,-12.4425
386.43799,35.47167,-12.4425
386.45499,35.47333,-12.443
386.47,35.475,-12.44299
386.487,35.47667,-12.44369
386.504,35.47833,-12.44369
386.522,35.48,-12.44439
386.539,35.48167,-12.44438
386.55499,35.48333,-12.44498
386.573,35.485,-12.44498
386.58701,35.48667,-12.44548
386.60501,35.48833,-12.44547
386.62299,35.49,-12.44607
386.638,35.49167,-12.44607
386.65399,35.49333,-12.44657
386.67001,35.495,-12.44656
386.68799,35.49667,-12.44736
386.70499,35.49833,-12.44736
386.72299,35.5,-12.44796
386.73901,35.50167,-12.44795
386.755,35.50333,-12.44855
386.77301,35.505,-12.44855
386.78799,35.50667,-12.44915
386.80499,35.50833,-12.44914
386.823,35.51,-12.44964
386.83899,35.51167,-12.44964
386.85599,35.51333,-12.45014
386.87299,35.515,-12.45014
386.88901,35.51667,-12.45093
386.905,35.51833,-12.45093
386.92099,35.52,-12.45163
386.93701,35.52167,-12.45163
386.95499,35.52333,-12.45232
386.97101,35.525,-12.45232
386.987,35.52667,-12.45282
387.005,35.52833,-12.45282
387.02301,35.53,-12.45342
387.03699,35.53167,-12.45341
387.052,35.53333,-12.45391
387.07001,35.535,-12.45391
387.08701,35.53667,-12.45461
387.103,35.53833,-12.4546
387.121,35.54,-12.4553
387.138,35.54167,-12.4553
387.15601,35.54333,-12.4559
387.17099,35.545,-12.45589
387.18799,35.54667,-12.45639
387.20401,35.54833,-12.45639
387.22,35.55,-12.45699
387.237,35.55167,-12.45698
387.255,35.55333,-12.45748
387.272,35.555,-12.45748
387.28699,35.55667,-12.45828
387.30499,35.55833,-12.45827
387.32199,35.56,-12.45887
387.33801,35.56167,-12.45887
387.353,35.56333,-12.45937
387.37201,35.565,-12.45936
387.38599,35.56667,-12.45996
387.40201,35.56833,-12.45996
387.42099,35.57,-12.46046
387.43701,35.57167,-12.46045
387.45499,35.57333,-12.46095
387.47299,35.575,-12.46095
387.48999,35.57667,-12.46155
387.50601,35.57833,-12.46154
387.52301,35.58,-12.46224
387.539,35.58167,-12.46224
387.55399,35.58333,-12.46284
387.57101,35.585,-12.46284
387.58801,35.58667,-12.46333
387.603,35.58833,-12.46333
387.62,35.59,-12.46383
387.63699,35.59167,-12.46383
387.65302,35.59333,-12.46432
387.67001,35.595,-12.46432
387.689,35.59667,-12.46492
387.703,35.59833,-12.46492
387.72101,35.6,-12.46551
387.737,35.60167,-12.46551
387.754,35.60333,-12.46621
387.772,35.605,-12.46621
387.78699,35.60667,-12.4667
387.80399,35.60833,-12.4667
387.82101,35.61,-12.4672
387.83801,35.61167,-12.4672
387.854,35.61333,-12.46749
387.87,35.615,-12.46749
387.88901,35.61667,-12.46829
387.90399,35.61833,-12.46829
387.92099,35.62,-12.46888
387.93799,35.62167,-12.46888
387.95401,35.62333,-12.46938
387.97101,35.625,-12.46938
387.98801,35.62667,-12.46998
388.004,35.62833,-12.46997
388.01999,35.63,-12.47047
388.03799,35.63167,-12.47047
388.056,35.63333,-12.47097
388.07199,35.635,-12.47096
388.08701,35.63667,-12.47166
388.104,35.63833,-12.47166
388.12,35.64,-12.47226
388.13501,35.64167,-12.47225
388.15201,35.64333,-12.47285
388.17001,35.645,-12.47285
388.18799,35.64667,-12.47335
388.20401,35.64833,-12.47334
388.22,35.65,-12.47384
388.23401,35.65167,-12.47384
388.254,35.65333,-12.47434
388.272,35.655,-12.47433
388.28699,35.65667,-12.47493
388.30499,35.65833,-12.47493
388.32101,35.66,-12.47563
388.33801,35.66167,-12.47562
388.35501,35.66333,-12.47622
388.37201,35.665,-12.47622
388.38699,35.66667,-12.47672
388.40399,35.66833,-12.47672
388.42001,35.67,-12.47721
388.435,35.67167,-12.47721
388.45401,35.67333,-12.47771
388.47101,35.675,-12.47771
388.487,35.67667,-12.4784
388.504,35.67833,-12.4784
388.51999,35.68,-12.4789
388.53601,35.68167,-12.4789
388.55499,35.68333,-12.47959
388.57199,35.685,-12.47959
388.58701,35.68667,-12.48009
388.603,35.68833,-12.48009
388.621,35.69,-12.48058
388.638,35.69167,-12.48058
388.655,35.69333,-12.48108
388.67099,35.695,-12.48108
388.68701,35.69667,-12.48167
388.703,35.69833,-12.48167
388.72,35.7,-12.48227
388.73599,35.70167,-12.48227
388.75299,35.70333,-12.48227
388.76901,35.705,-12.48226
388.785,35.70667,-12.48336
388.80301,35.70833,-12.48336
388.82001,35.71,-12.48386
388.83401,35.71167,-12.48385
388.85199,35.71333,-12.48435
388.86899,35.715,-12.48435
388.88599,35.71667,-12.48515
388.901,35.71833,-12.48514
388.92001,35.72,-12.48574
388.93701,35.72167,-12.48574
388.95401,35.72333,-12.48624
388.96799,35.725,-12.48623
388.98401,35.72667,-12.48683
389,35.72833,-12.48683
389.017,35.73,-12.48733
389.034,35.73167,-12.48733
389.04999,35.73333,-12.48782
389.06601,35.735,-12.48782
389.08499,35.73667,-12.48852
389.10101,35.73833,-12.48852
389.11499,35.74,-12.48911
389.133,35.74167,-12.48911
389.14999,35.74333,-12.48971
389.16501,35.745,-12.48971
389.18201,35.74667,-12.4903
389.20099,35.74833,-12.4903
389.21799,35.75,-12.4908
389.23499,35.75167,-12.4908
389.25101,35.75333,-12.49129
389.26599,35.755,-12.49129
389.28299,35.75667,-12.49209
389.30099,35.75833,-12.49209
389.31699,35.76,-12.49268
389.33401,35.76167,-12.49268
389.35001,35.76333,-12.49328
389.367,35.765,-12.49328
389.384,35.76667,-12.49397
389.39999,35.76833,-12.49397
389.41599,35.77,-12.49447
389.43399,35.77167,-12.49447
389.448,35.77333,-12.49497
389.465,35.775,-12.49496
389.48199,35.77667,-12.49566
389.5,35.77833,-12.49626
389.517,35.78,-12.49626
389.53299,35.78167,-12.49695
389.54999,35.78333,-12.49695
389.56699,35.785,-12.49745
389.58401,35.78667,-12.49744
389.60101,35.78833,-12.49804
389.617,35.79,-12.49804
389.633,35.79167,-12.49854
389.651,35.79333,-12.49853
389.668,35.795,-12.49923
389.685,35.79667,-12.49923
389.70001,35.79833,-12.49993
389.71701,35.8,-12.49992
389.73499,35.80167,-12.50042
389.75101,35.80333,-12.50042
389.76599,35.805,-12.50102
389.78299,35.80667,-12.50102
389.80099,35.80833,-12.50151
389.815,35.81,-12.50151
389.832,35.81167,-12.50201
389.85001,35.81333,-12.50201
389.86899,35.815,-12.5027
389.884,35.81667,-12.5027
389.90201,35.81833,-12.5034
389.918,35.82,-12.50339
389.93399,35.82167,-12.50399
389.95099,35.82333,-12.50399
389.96799,35.825,-12.50449
389.983,35.82667,-12.50449
389.99899,35.82833,-12.50498
390.01801,35.83,-12.50498
390.034,35.83167,-12.50548
390.052,35.83333,-12.50548
390.069,35.835,-12.50617
390.08401,35.83667,-12.50617
390.10001,35.83833,-12.50687
390.11899,35.84,-12.50687
390.13501,35.84167,-12.50746
390.14999,35.84333,-12.50746
390.16599,35.845,-12.50796
390.181,35.84667,-12.50796
390.20001,35.84833,-12.50845
390.21799,35.85,-12.50845
390.233,35.85167,-12.50895
390.24899,35.85333,-12.50895
390.26599,35.855,-12.50954
390.284,35.85667,-12.50954
390.302,35.85833,-12.51034
390.31601,35.86,-12.51034
390.33401,35.86167,-12.51084
390.349,35.86333,-12.51083
390.366,35.865,-12.51143
390.38199,35.86667,-12.51143
390.39999,35.86833,-12.51192
390.418,35.87,-12.51192
390.43399,35.87167,-12.51242
390.45099,35.87333,-12.51242
390.46701,35.875,-12.51301
390.483,35.87667,-12.51301
390.5,35.87833,-12.51361
390.51801,35.88,-12.51361
390.534,35.88167,-12.5143
390.55099,35.88333,-12.5143
390.56699,35.885,-12.5148
390.58301,35.88667,-12.5148
390.60001,35.88833,-12.5153
390.617,35.89,-12.51529
390.63199,35.89167,-12.51579
390.64899,35.89333,-12.51579
390.66599,35.895,-12.51639
390.68301,35.89667,-12.51638
390.698,35.89833,-12.51698
390.71399,35.9,-12.51698
390.73001,35.90167,-12.51758
390.74899,35.90333,-12.51757
390.76599,35.905,-12.51807
390.78201,35.90667,-12.51807
390.79901,35.90833,-12.51857
390.81699,35.91,-12.51856
390.83401,35.91167,-12.51906
390.85001,35.91333,-12.51906
390.867,35.915,-12.51976
390.883,35.91667,-12.51975
390.89899,35.91833,-12.52035
390.91501,35.92,-12.52035
390.93301,35.92167,-12.52095
390.95099,35.92333,-12.52094
390.96701,35.925,-12.52144
390.983,35.92667,-12.52144
390.99899,35.92833,-12.52194
391.017,35.93,-12.52193
391.03299,35.93167,-12.52243
391.04901,35.93333,-12.52243
391.06601,35.935,-12.52303
391.082,35.93667,-12.52302
391.099,35.93833,-12.52372
391.117,35.94,-12.52372
391.133,35.94167,-12.52422
391.14801,35.94333,-12.52422
391.16501,35.945,-12.52471
391.18201,35.94667,-12.52471
391.20001,35.94833,-12.52521
391.216,35.95,-12.52521
391.23199,35.95167,-12.5252
391.25,35.95333,-12.5257
391.267,35.955,-12.5263
391.28299,35.95667,-12.5263
391.298,35.95833,-12.52689
391.315,35.96,-12.52689
391.33301,35.96167,-12.52739
391.349,35.96333,-12.52739
391.36401,35.965,-12.52788
391.38199,35.96667,-12.52788
391.39999,35.96833,-12.52838
391.41599,35.97,-12.52838
391.43301,35.97167,-12.52887
391.45099,35.97333,-12.52887
391.46701,35.975,-12.52947
391.483,35.97667,-12.52947
391.49799,35.97833,-12.53016
391.51501,35.98,-12.53016
391.53201,35.98167,-12.53076
391.54901,35.98333,-12.53076
391.56601,35.985,-12.53125
391.58301,35.98667,-12.53125
391.599,35.98833,-12.53175
391.61401,35.99,-12.53175
391.63199,35.99167,-12.53214
391.64899,35.99333,-12.53214
391.66501,35.995,-12.53284
391.68301,35.99667,-12.53284
391.70001,35.99833,-12.53333
391.716,36,-12.53333
391.73199,36.00167,-12.53393
391.74899,36.00333,-12.53393
391.76401,36.005,-12.53442
391.78299,36.00667,-12.53442
391.79999,36.00833,-12.53492
391.814,36.01,-12.53492
391.832,36.01167,-12.53541
391.85001,36.01333,-12.53541
391.86499,36.015,-12.53611
391.88101,36.01667,-12.53611
391.89801,36.01833,-12.53671
391.91501,36.02,-12.5367
391.93201,36.02167,-12.5373
391.94699,36.02333,-12.5373
391.96399,36.025,-12.5378
391.98099,36.02667,-12.53779
391.99799,36.02833,-12.53829
392.01501,36.03,-12.53829
392.03201,36.03167,-12.53879
392.04901,36.03333,-12.53878
392.065,36.035,-12.53938
392.082,36.03667,-12.53938
392.09698,36.03833,-12.54008
392.11499,36.04,-12.54007
392.13199,36.04167,-12.54067
392.14801,36.04333,-12.54067
392.16501,36.045,-12.54117
392.18201,36.04667,-12.54116
392.19699,36.04833,-12.54166
392.21301,36.05,-12.54166
392.23001,36.05167,-12.54216
392.24701,36.05333,-12.54215
392.263,36.055,-12.54285
392.28101,36.05667,-12.54285
392.29901,36.05833,-12.54355
392.31299,36.06,-12.54354
392.32999,36.06167,-12.54404
392.34698,36.06333,-12.54404
392.36301,36.065,-12.54464
392.38,36.06667,-12.54464
392.39499,36.06833,-12.54513
392.41299,36.07,-12.54513
392.431,36.07167,-12.54563
392.44699,36.07333,-12.54563
392.46201,36.075,-12.54632
392.479,36.07667,-12.54632
392.495,36.07833,-12.54702
392.51099,36.08,-12.54702
392.52899,36.08167,-12.54761
392.547,36.08333,-12.54761
392.56299,36.085,-12.54811
392.57999,36.08667,-12.5481
392.59799,36.08833,-12.5486
392.61401,36.09,-12.5486
392.63101,36.09167,-12.5491
392.64801,36.09333,-12.54909
392.66299,36.095,-12.54979
392.681,36.09667,-12.54979
392.69699,36.09833,-12.55049
392.715,36.1,-12.55048
392.73199,36.10167,-12.55108
392.74799,36.10333,-12.55108
392.763,36.105,-12.55158
392.78,36.10667,-12.55157
392.797,36.10833,-12.55217
392.81299,36.11,-12.55217
392.82999,36.11167,-12.55257
392.84601,36.11333,-12.55257
392.862,36.115,-12.55326
392.879,36.11667,-12.55326
392.89499,36.11833,-12.55396
392.91299,36.12,-12.55396
392.931,36.12167,-12.55455
392.94699,36.12333,-12.55455
392.96399,36.125,-12.55505
392.979,36.12667,-12.55505
392.996,36.12833,-12.55554
393.01199,36.13,-12.55554
393.02899,36.13167,-12.55604
393.04599,36.13333,-12.55604
393.06201,36.135,-12.55663
393.077,36.13667,-12.55663
393.09399,36.13833,-12.55723
393.11099,36.14,-12.55723
393.12701,36.14167,-12.55792
393.14499,36.14333,-12.55792
393.164,36.145,-12.55842
393.17999,36.14667,-12.55841
393.198,36.14833,-12.55891
393.21399,36.15,-12.55891
393.23099,36.15167,-12.55921
393.24799,36.15333,-12.5592
393.263,36.155,-12.56
393.27899,36.15667,-12.56
393.297,36.15833,-12.5606
393.31299,36.16,-12.5606
393.32999,36.16167,-12.56109
393.34601,36.16333,-12.56109
393.362,36.165,-12.56169
393.379,36.16667,-12.56169
393.397,36.16833,-12.56218
393.41199,36.17,-12.56218
393.42899,36.17167,-12.56258
393.44601,36.17333,-12.56258
393.46301,36.175,-12.56337
393.479,36.17667,-12.56337
393.495,36.17833,-12.56397
393.513,36.18,-12.56397
393.52899,36.18167,-12.56446
393.54401,36.18333,-12.56446
393.56,36.185,-12.56496
393.577,36.18667,-12.56496
393.59299,36.18833,-12.56546
393.60999,36.19,-12.56545
393.62601,36.19167,-12.56595
393.64499,36.19333,-12.56595
393.66199,36.195,-12.56654
393.67899,36.19667,-12.56654
393.69601,36.19833,-12.56714
393.71201,36.2,-12.56714
393.729,36.20167,-12.56783
393.745,36.20333,-12.56833
393.76099,36.205,-12.56833
393.77899,36.20667,-12.56833
393.79599,36.20833,-12.56882
393.81201,36.21,-12.56882
393.828,36.21167,-12.56912
393.84601,36.21333,-12.56912
393.862,36.215,-12.56991
393.879,36.21667,-12.56991
393.89499,36.21833,-12.57041
393.91,36.22,-12.57041
393.92499,36.22167,-12.57101
393.94199,36.22333,-12.571
393.95801,36.225,-12.5715
393.97601,36.22667,-12.5715
393.99301,36.22833,-12.572
394.01001,36.23,-12.57199
394.02701,36.23167,-12.57239
394.043,36.23333,-12.57239
394.05899,36.235,-12.57309
394.07501,36.23667,-12.57308
394.09299,36.23833,-12.57358
394.11301,36.24,-12.57358
394.129,36.24167,-12.57427
394.14401,36.24333,-12.57427
394.16,36.245,-12.57477
394.17599,36.24667,-12.57477
394.194,36.24833,-12.57526
394.21201,36.25,-12.57526
394.228,36.25167,-12.57556
394.24301,36.25333,-12.57556
394.26099,36.255,-12.57635
394.27701,36.25667,-12.57635
394.29401,36.25833,-12.57695
394.31,36.26,-12.57745
394.32599,36.26167,-12.57745
394.34399,36.26333,-12.57794
394.36099,36.265,-12.57794
394.37601,36.26667,-12.57844
394.392,36.26833,-12.57844
394.41,36.27,-12.57893
394.42801,36.27167,-12.57893
394.444,36.27333,-12.57953
394.45999,36.275,-12.57952
394.47699,36.27667,-12.58022
394.495,36.27833,-12.58022
394.51199,36.28,-12.58072
394.52802,36.28167,-12.58071
394.54501,36.28333,-12.58131
394.56201,36.285,-12.58131
394.57599,36.28667,-12.58181
394.59399,36.28833,-12.5818
394.61099,36.29,-12.5823
394.62701,36.29167,-12.5823
394.64301,36.29333,-12.5829
394.66,36.295,-12.58289
394.677,36.29667,-12.58349
394.69299,36.29833,-12.58349
394.70999,36.3,-12.58419
394.728,36.30167,-12.58418
394.746,36.30333,-12.58468
394.76001,36.305,-12.58468
394.776,36.30667,-12.58518
394.79401,36.30833,-12.58518
394.80899,36.31,-12.58567
394.82599,36.31167,-12.58567
394.84201,36.31333,-12.58627
394.85901,36.315,-12.58627
394.87701,36.31667,-12.58686
394.89301,36.31833,-12.58686
394.90799,36.32,-12.58746
394.92599,36.32167,-12.58746
394.94299,36.32333,-12.58815
394.95901,36.325,-12.58815
394.97699,36.32667,-12.58865
394.99301,36.32833,-12.58865
395.01001,36.33,-12.58914
395.026,36.33167,-12.58914
395.04099,36.33333,-12.58974
395.05899,36.335,-12.58974
395.07599,36.33667,-12.59033
395.09201,36.33833,-12.59033
395.108,36.34,-12.59093
395.12701,36.34167,-12.59093
395.14301,36.34333,-12.59142
395.159,36.345,-12.59142
395.17499,36.34667,-12.59212
395.19,36.34833,-12.59212
395.20599,36.35,-12.59241
395.224,36.35167,-12.59241
395.241,36.35333,-12.59321
395.25699,36.355,-12.59321
395.27301,36.35667,-12.5938
395.29099,36.35833,-12.5938
395.30801,36.36,-12.5944
395.32401,36.36167,-12.5944
395.341,36.36333,-12.59489
395.35699,36.365,-12.59489
395.37601,36.36667,-12.59539
395.39099,36.36833,-12.59539
395.40799,36.37,-12.59588
395.42499,36.37167,-12.59588
395.44299,36.37333,-12.59668
395.457,36.375,-12.59668
395.47198,36.37667,-12.59727
395.491,36.37833,-12.59727
395.508,36.38,-12.59787
395.52301,36.38167,-12.59787
395.54001,36.38333,-12.59836
395.55801,36.385,-12.59836
395.573,36.38667,-12.59886
395.59,36.38833,-12.59886
395.60699,36.39,-12.59935
395.62601,36.39167,-12.59935
395.64001,36.39333,-12.60015
395.65799,36.395,-12.60015
395.67499,36.39667,-12.60074
395.69,36.39833,-12.60074
395.707,36.4,-12.60134
395.724,36.40167,-12.60134
395.741,36.40333,-12.60183
395.75601,36.405,-12.60183
395.77301,36.40667,-12.60253
395.79001,36.40833,-12.60253
395.80701,36.41,-12.60282
395.823,36.41167,-12.60282
395.83899,36.41333,-12.60362
395.85599,36.415,-12.60362
395.87299,36.41667,-12.60421
395.888,36.41833,-12.60421
395.905,36.42,-12.60481
395.922,36.42167,-12.60481
395.939,36.42333,-12.6053
395.95599,36.425,-12.6053
395.974,36.42667,-12.6058
395.98999,36.42833,-12.6058
396.008,36.43,-12.60629
396.02399,36.43167,-12.60629
396.04199,36.43333,-12.60709
396.05801,36.435,-12.60709
396.07101,36.43667,-12.60768
396.08899,36.43833,-12.60768
396.10501,36.44,-12.60818
396.12201,36.44167,-12.60818
396.14001,36.44333,-12.60877
396.15601,36.445,-12.60877
396.173,36.44667,-12.60927
396.19,36.44833,-12.60927
396.20599,36.45,-12.60976
396.22198,36.45167,-12.60976
396.241,36.45333,-12.61046
396.258,36.455,-12.61045
396.27399,36.45667,-12.61105
396.289,36.45833,-12.61105
396.30499,36.46,-12.61155
396.32401,36.46167,-12.61155
396.33899,36.46333,-12.61204
396.35599,36.465,-12.61204
396.37299,36.46667,-12.61254
396.388,36.46833,-12.61254
396.405,36.47,-12.61303
396.42099,36.47167,-12.61303
396.439,36.47333,-12.61363
396.45801,36.475,-12.61362
396.474,36.47667,-12.61422
396.48901,36.47833,-12.61422
396.50699,36.48,-12.61492
396.52399,36.48167,-12.61491
396.539,36.48333,-12.61541
396.556,36.485,-12.61541
396.57501,36.48667,-12.61591
396.59201,36.48833,-12.6159
396.60599,36.49,-12.6164
396.62399,36.49167,-12.6164
396.64099,36.49333,-12.617
396.65799,36.495,-12.61699
